phylum,class,genus,species,form,sample,image_name,image_url,img_path
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinA.jpg,./Dataset/Plasmodium/Pm_schizont_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinE.jpg,./Dataset/Plasmodium/Pm_schizont_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thickB.jpg,./Dataset/Plasmodium/Pm_schizont_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinB.jpg,./Dataset/Plasmodium/Pm_schizont_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinF.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinF.jpg,./Dataset/Plasmodium/Pm_schizont_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thickC.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thickC.jpg,./Dataset/Plasmodium/Pm_schizont_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinC.jpg,./Dataset/Plasmodium/Pm_schizont_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thickD.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thickD.jpg,./Dataset/Plasmodium/Pm_schizont_thickD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium malariae,schizont,blood,Pm_schizont_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/15/Pm_schizont_thinD.jpg,./Dataset/Plasmodium/Pm_schizont_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_rings_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/16/Po_rings_thickA.jpg,./Dataset/Plasmodium/Po_rings_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_rings_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/16/Po_rings_thickB.jpg,./Dataset/Plasmodium/Po_rings_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_rings_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/16/Po_rings_thinA.jpg,./Dataset/Plasmodium/Po_rings_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_rings_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/16/Po_rings_thinB.jpg,./Dataset/Plasmodium/Po_rings_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_rings_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/16/Po_rings_thinC.jpg,./Dataset/Plasmodium/Po_rings_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thickA.jpg,./Dataset/Plasmodium/Po_troph_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinA.jpg,./Dataset/Plasmodium/Po_troph_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinB.jpg,./Dataset/Plasmodium/Po_troph_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinC.jpg,./Dataset/Plasmodium/Po_troph_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinD.jpg,./Dataset/Plasmodium/Po_troph_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinE.jpg,./Dataset/Plasmodium/Po_troph_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,trophozoites,blood,Po_troph_thinF.jpg,https://www.cdc.gov//dpdx/malaria/images/17/Po_troph_thinF.jpg,./Dataset/Plasmodium/Po_troph_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thickA.jpg,./Dataset/Plasmodium/Po_gametocyte_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thickB.jpg,./Dataset/Plasmodium/Po_gametocyte_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinA.jpg,./Dataset/Plasmodium/Po_gametocyte_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinB.jpg,./Dataset/Plasmodium/Po_gametocyte_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinC.jpg,./Dataset/Plasmodium/Po_gametocyte_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinD.jpg,./Dataset/Plasmodium/Po_gametocyte_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinE.jpg,./Dataset/Plasmodium/Po_gametocyte_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,gametocyte,blood,Po_gametocyte_thinF.jpg,https://www.cdc.gov//dpdx/malaria/images/18/Po_gametocyte_thinF.jpg,./Dataset/Plasmodium/Po_gametocyte_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thickA.jpg,./Dataset/Plasmodium/Po_schizont_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thickB.jpg,./Dataset/Plasmodium/Po_schizont_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thickC.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thickC.jpg,./Dataset/Plasmodium/Po_schizont_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinA.jpg,./Dataset/Plasmodium/Po_schizont_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinB.jpg,./Dataset/Plasmodium/Po_schizont_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinC.jpg,./Dataset/Plasmodium/Po_schizont_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,schizont,blood,Po_schizont_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinD.jpg,./Dataset/Plasmodium/Po_schizont_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thickA.jpg,./Dataset/Plasmodium/Pv_rings_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thickB.jpg,./Dataset/Plasmodium/Pv_rings_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinA.jpg,./Dataset/Plasmodium/Pv_rings_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinB.jpg,./Dataset/Plasmodium/Pv_rings_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinC.jpg,./Dataset/Plasmodium/Pv_rings_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinD.jpg,./Dataset/Plasmodium/Pv_rings_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_rings_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinE.jpg,./Dataset/Plasmodium/Pv_rings_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thickA.jpg,./Dataset/Plasmodium/Pv_troph_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinD.jpg,./Dataset/Plasmodium/Pv_troph_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinA.jpg,./Dataset/Plasmodium/Pv_troph_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinE.jpg,./Dataset/Plasmodium/Pv_troph_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinB.jpg,./Dataset/Plasmodium/Pv_troph_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinF.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinF.jpg,./Dataset/Plasmodium/Pv_troph_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,trophozoites,blood,Pv_troph_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinC.jpg,./Dataset/Plasmodium/Pv_troph_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thickA.jpg,./Dataset/Plasmodium/Pv_gametocyte_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thickB.jpg,./Dataset/Plasmodium/Pv_gametocyte_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinA.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinB.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinC.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinD.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinE.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinE.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,gametocyte,blood,Pv_gametocyte_thinF.jpg,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinF.jpg,./Dataset/Plasmodium/Pv_gametocyte_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,ookinete,blood,Pv_ookinete_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickA.jpg,./Dataset/Plasmodium/Pv_ookinete_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,ookinete,blood,Pv_ookinete_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thinB.jpg,./Dataset/Plasmodium/Pv_ookinete_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,ookinete,blood,Pv_ookinete_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickB.jpg,./Dataset/Plasmodium/Pv_ookinete_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,ookinete,blood,Pv_ookinete_thickC.jpg,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickC.jpg,./Dataset/Plasmodium/Pv_ookinete_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,ookinete,blood,Pv_ookinete_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thinA.jpg,./Dataset/Plasmodium/Pv_ookinete_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thickA.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickA.jpg,./Dataset/Plasmodium/Pv_schizont_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thickB.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickB.jpg,./Dataset/Plasmodium/Pv_schizont_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thickC.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickC.jpg,./Dataset/Plasmodium/Pv_schizont_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thickD.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickD.jpg,./Dataset/Plasmodium/Pv_schizont_thickD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thickE.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickE.jpg,./Dataset/Plasmodium/Pv_schizont_thickE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thinD.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinD.jpg,./Dataset/Plasmodium/Pv_schizont_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thinA.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinA.jpg,./Dataset/Plasmodium/Pv_schizont_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thinB.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinB.jpg,./Dataset/Plasmodium/Pv_schizont_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,schizont,blood,Pv_schizont_thinC.jpg,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinC.jpg,./Dataset/Plasmodium/Pv_schizont_thinC.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,egg,feces,F_hepatica_egg_wtmt_HB1.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/1/F_hepatica_egg_wtmt_HB1.jpg,./Dataset/Fasciola/F_hepatica_egg_wtmt_HB1.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,egg,feces,F_hepatica_egg_wtmt_HB2.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/1/F_hepatica_egg_wtmt_HB2.jpg,./Dataset/Fasciola/F_hepatica_egg_wtmt_HB2.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,egg,feces,Fasciola_egg_2x2.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/1/Fasciola_egg_2x2.jpg,./Dataset/Fasciola/Fasciola_egg_2x2.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,adult,feces,Fasciola_adult_unstained1.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/2/Fasciola_adult_unstained1.jpg,./Dataset/Fasciola/Fasciola_adult_unstained1.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,adult,bile duct,F_hepatica_adult_stained_BAM.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/2/F_hepatica_adult_stained_BAM.jpg,./Dataset/Fasciola/F_hepatica_adult_stained_BAM.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,adult,bile duct,Fasciola_ERCP_India_A.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/3/Fasciola_ERCP_India_A.jpg,./Dataset/Fasciola/Fasciola_ERCP_India_A.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,adult,bile duct,Fasciola_ERCP_India_B.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/3/Fasciola_ERCP_India_B.jpg,./Dataset/Fasciola/Fasciola_ERCP_India_B.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,larva,macro-organism,Galba_trunculata_Poppe.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/4/Galba_trunculata_Poppe.jpg,./Dataset/Fasciola/Galba_trunculata_Poppe.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,larva,macro-organism,Galba_humilis_Poppe.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/4/Galba_humilis_Poppe.jpg,./Dataset/Fasciola/Galba_humilis_Poppe.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,larva,macro-organism,Fossaria_bulimoides_Poppe.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/4/Fossaria_bulimoides_Poppe.jpg,./Dataset/Fasciola/Fossaria_bulimoides_Poppe.jpg
Platyhelminthes,Rhabditophora,Fasciola,Fasciola hepatica,larva,macro-organism,Pseudosuccinea_columella_Poppe.jpg,https://www.cdc.gov//dpdx/fascioliasis/images/4/Pseudosuccinea_columella_Poppe.jpg,./Dataset/Fasciola/Pseudosuccinea_columella_Poppe.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,egg,feces,Toxocara_egg_wtmt.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/1/Toxocara_egg_wtmt.jpg,./Dataset/Toxocara/Toxocara_egg_wtmt.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,egg,feces,Toxocara_egg_wtmt2.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/1/Toxocara_egg_wtmt2.jpg,./Dataset/Toxocara/Toxocara_egg_wtmt2.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,egg,feces,Toxocara_egg_wtmt4_AK.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/1/Toxocara_egg_wtmt4_AK.jpg,./Dataset/Toxocara/Toxocara_egg_wtmt4_AK.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,intestinal tissue,Toxocara_egglarva.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/2/Toxocara_egglarva.jpg,./Dataset/Toxocara/Toxocara_egglarva.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,intestinal tissue,Toxocara_egglarva2.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/2/Toxocara_egglarva2.jpg,./Dataset/Toxocara/Toxocara_egglarva2.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,intestinal tissue,Toxocara_larva.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/2/Toxocara_larva.jpg,./Dataset/Toxocara/Toxocara_larva.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxo_m_f,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxo_m_f.jpg,./Dataset/Toxocara/Toxo_m_f
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxocara_worm_anterior.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxocara_worm_anterior.jpg,./Dataset/Toxocara/Toxocara_worm_anterior.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxocara_worm2_anterior.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxocara_worm2_anterior.jpg,./Dataset/Toxocara/Toxocara_worm2_anterior.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxocara_worm3_anterior.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxocara_worm3_anterior.jpg,./Dataset/Toxocara/Toxocara_worm3_anterior.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxocara_worm_posterior.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxocara_worm_posterior.jpg,./Dataset/Toxocara/Toxocara_worm_posterior.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,adult,intestine ,Toxocara_worm2_posterior.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/3/Toxocara_worm2_posterior.jpg,./Dataset/Toxocara/Toxocara_worm2_posterior.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,liver,Toxocara_larvae_he.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/4/Toxocara_larvae_he.jpg,./Dataset/Toxocara/Toxocara_larvae_he.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,liver,Toxocara_larva2_he.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/4/Toxocara_larva2_he.jpg,./Dataset/Toxocara/Toxocara_larva2_he.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,lungs,Toxocara_larva3_he.jpg,https://www.cdc.gov//dpdx/toxocariasis/images/4/Toxocara_larva3_he.jpg,./Dataset/Toxocara/Toxocara_larva3_he.jpg
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,liver,Toxo_canis_liver,https://www.cdc.gov//dpdx/toxocariasis/images/4/Toxo_canis_liver.jpg,./Dataset/Toxocara/Toxo_canis_liver
Nematoda,Chromadorea,Toxocara,Toxocara canis,larva,liver,Toxo_cati_alae,https://www.cdc.gov//dpdx/toxocariasis/images/4/Toxo_cati_alae.jpg,./Dataset/Toxocara/Toxo_cati_alae
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_unfert.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/Ascaris_egg_unfert.jpg,./Dataset/Ascaris/Ascaris_egg_unfert.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_unfert2_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/Ascaris_egg_unfert2_200x.jpg,./Dataset/Ascaris/Ascaris_egg_unfert2_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_lumbrcoides_infertile_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/Ascaris_lumbrcoides_infertile_BAM1.jpg,./Dataset/Ascaris/Ascaris_lumbrcoides_infertile_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_unfert_decort_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/Ascaris_egg_unfert_decort_200x.jpg,./Dataset/Ascaris/Ascaris_egg_unfert_decort_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,A_lumbricoides_infert_Leiden_A.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/A_lumbricoides_infert_Leiden_A.jpg,./Dataset/Ascaris/A_lumbricoides_infert_Leiden_A.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,A_lumbricoides_infert_Leiden_B.jpg,https://www.cdc.gov//dpdx/ascariasis/images/1/A_lumbricoides_infert_Leiden_B.jpg,./Dataset/Ascaris/A_lumbricoides_infert_Leiden_B.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_egg_fert_embryo.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_egg_fert_embryo.jpg,./Dataset/Ascaris/Ascaris_egg_fert_embryo.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_egg_fert2_embryo.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_egg_fert2_embryo.jpg,./Dataset/Ascaris/Ascaris_egg_fert2_embryo.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_egg_fert3_embryo_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_egg_fert3_embryo_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert3_embryo_200x.jpg
